soldier_id,unit_id,date,terrain_type,threat_level,duty_hours,weekly_overtime_hrs,consecutive_duty_days,night_shift,rest_interval_hrs,is_rest_day,deployment_duration_days,leave_used_ytd,leave_entitlement_annual,days_since_last_leave,rejected_leave_requests_ytd,transfers_last_2yrs,days_since_last_transfer,form_submitted,sleep_hours,sleep_quality,fatigue_level,energy_level,mood_score,stress_perception,_latent_strain,duty_hours_roll7,duty_hours_roll30,duty_baseline,workload_spike_ratio,workload_vs_baseline_pct,high_intensity_days_14d,rest_days_14d,recovery_deficit_ratio,wellness_index,wellness_baseline,wellness_roll14,wellness_roll21,wellness_deviation_z,leave_utilization_rate
SLD-00175,UNIT-007,2026-07-05,hard_area,low,10.15,6.14,0,1,35.91,1,170,0,30,70,0,1,407,1,6.101978850105674,5.0,2.0,4.0,5.0,2.0,0.1393815683734149,11.112857142857143,9.697000000000001,9.42904761904762,1.1460098115764816,0.1785768395535579,7.0,4.0,1.4,4.4,3.5714285714285707,3.4571428571428577,3.5333333333333337,-0.607643620250193,0.0
SLD-00175,UNIT-007,2026-07-06,hard_area,low,9.84,1.64,1,1,8.99,0,171,0,30,71,0,1,408,1,6.184664776901171,5.0,2.0,4.0,4.0,3.0,0.1393815683734149,11.02714285714286,9.737,9.42904761904762,1.1324990096685692,0.16948638957628426,7.0,4.0,1.4,4.0,3.5714285714285707,3.4857142857142853,3.5619047619047617,-0.4557327151876483,0.0
SLD-00175,UNIT-007,2026-07-07,hard_area,low,7.97,8.89,0,0,23.69,1,172,0,30,72,0,1,409,1,5.269816023269623,5.0,2.0,4.0,4.0,4.0,0.1393815683734149,10.285714285714286,9.661333333333335,9.42904761904762,1.064626789164465,0.09085399727286508,6.0,5.0,1.0,3.8,3.5714285714285707,3.5,3.5714285714285716,-0.3797772626563712,0.0
SLD-00175,UNIT-007,2026-07-08,hard_area,low,9.72,5.21,0,0,18.83,1,173,0,30,73,0,1,410,1,4.956819425202724,5.0,2.0,4.0,4.0,2.0,0.1393815683734149,10.498571428571427,9.591333333333333,9.42904761904762,1.094589361427479,0.11342861471642832,6.0,6.0,0.8571428571428571,4.2,3.5714285714285707,3.5428571428571423,3.5999999999999996,-0.15191090506254942,0.0
SLD-00175,UNIT-007,2026-07-09,hard_area,low,7.54,6.54,1,0,8.6,0,174,0,30,74,0,1,411,1,5.930963030485748,4.0,4.0,2.0,4.0,2.0,0.1393815683734149,10.415714285714287,9.531333333333333,9.42904761904762,1.0927866985081789,0.1046411797383972,6.0,6.0,0.8571428571428571,3.2,3.5714285714285707,3.5,3.552380952380952,-0.3797772626563712,0.0
SLD-00175,UNIT-007,2026-07-10,hard_area,low,8.52,9.12,2,0,11.56,0,175,0,30,75,0,1,412,1,5.634902659619378,4.0,4.0,2.0,3.0,2.0,0.1393815683734149,9.709999999999999,9.319999999999999,9.42904761904762,1.0418454935622319,0.029796474925508708,5.0,5.0,0.8333333333333334,3.0,3.5714285714285707,3.4714285714285715,3.5238095238095237,-0.5316881677189207,0.0
SLD-00175,UNIT-007,2026-07-11,hard_area,low,9.25,9.59,3,0,5.75,0,176,0,30,76,0,1,413,1,6.309902546455346,4.0,3.0,3.0,4.0,3.0,0.1393815683734149,8.998571428571427,9.333666666666666,9.42904761904762,0.9640982209819037,-0.04565425988586449,5.0,5.0,0.8333333333333334,3.4,3.5714285714285707,3.4714285714285715,3.504761904761905,-0.5316881677189207,0.0
SLD-00175,UNIT-007,2026-07-12,hard_area,low,11.25,7.55,0,0,30.32,1,177,0,30,77,0,1,414,1,5.307328836945737,5.0,3.0,4.0,3.0,2.0,0.1393815683734149,9.155714285714286,9.408999999999999,9.42904761904762,0.973080485249685,-0.028988434927528922,6.0,6.0,0.8571428571428571,3.8,3.5714285714285707,3.5,3.5142857142857142,-0.3797772626563712,0.0
SLD-00175,UNIT-007,2026-07-13,hard_area,low,10.19,12.16,1,0,13.0,0,178,0,30,78,0,1,415,0,5.307328836945737,5.0,3.0,4.0,3.0,2.0,0.1393815683734149,9.205714285714285,9.370333333333333,9.42904761904762,0.9824318899058324,-0.02368567244078594,6.0,5.0,1.0,3.8,3.5714285714285707,3.5285714285714285,3.5238095238095237,-0.2278663575938218,0.0
SLD-00175,UNIT-007,2026-07-14,hard_area,low,7.81,8.69,2,1,8.85,0,179,0,30,79,0,1,416,1,6.0199104490195605,5.0,3.0,3.0,3.0,2.0,0.1393815683734149,9.182857142857143,9.188333333333333,9.42904761904762,0.9994040061154157,-0.02610979243472548,5.0,5.0,0.8333333333333334,3.6,3.5714285714285707,3.5714285714285716,3.5238095238095237,4.722339565778499e-15,0.0
SLD-00175,UNIT-007,2026-07-15,hard_area,low,9.28,5.29,3,0,9.65,0,180,0,30,80,0,1,417,1,4.893543865642879,4.0,3.0,3.0,4.0,2.0,0.1393815683734149,9.120000000000001,9.273666666666667,9.42904761904762,0.9834297832572517,-0.0327761224180596,5.0,5.0,0.8333333333333334,3.6,3.5714285714285707,3.5714285714285716,3.5238095238095237,4.722339565778499e-15,0.0
SLD-00175,UNIT-007,2026-07-16,hard_area,low,9.36,7.03,4,1,8.77,0,181,0,30,81,0,1,418,1,6.009525290714264,5.0,3.0,3.0,4.0,2.0,0.1393815683734149,9.379999999999999,9.276666666666666,9.42904761904762,1.0111390585698887,-0.005201757486995719,5.0,5.0,0.8333333333333334,3.8,3.5714285714285707,3.6142857142857143,3.5238095238095237,0.22786635759382887,0.0
SLD-00175,UNIT-007,2026-07-17,hard_area,low,9.3,5.53,0,1,36.56,1,182,0,30,82,0,1,419,0,6.009525290714264,5.0,3.0,3.0,4.0,2.0,0.1393815683734149,9.491428571428571,9.289,9.42904761904762,1.0217922888823954,0.006615827483460389,4.0,6.0,0.5714285714285714,3.8,3.5714285714285707,3.6714285714285713,3.5428571428571423,0.5316881677189277,0.0
SLD-00175,UNIT-007,2026-07-18,hard_area,low,7.02,7.33,1,0,12.39,0,183,0,30,83,0,1,420,0,6.009525290714264,5.0,3.0,3.0,4.0,2.0,0.1393815683734149,9.172857142857142,9.213999999999999,9.42904761904762,0.995534745263419,-0.027170344932074268,3.0,5.0,0.5,3.8,3.5714285714285707,3.7285714285714286,3.5619047619047617,0.8355099778440289,0.0
SLD-00175,UNIT-007,2026-07-19,hard_area,low,7.77,10.23,0,0,32.02,1,184,0,30,84,0,1,421,1,5.522173348293978,5.0,2.0,4.0,4.0,2.0,0.1393815683734149,8.675714285714285,9.307333333333334,9.42904761904762,0.9321374850348418,-0.07989495480026267,2.0,5.0,0.3333333333333333,4.2,3.5714285714285707,3.7142857142857144,3.5999999999999996,0.7595545253127542,0.0
SLD-00175,UNIT-007,2026-07-20,hard_area,low,6.0,8.46,1,1,11.9,0,185,4,30,0,0,1,422,0,5.522173348293978,5.0,2.0,4.0,4.0,2.0,0.1393815683734149,8.077142857142857,9.228333333333333,9.42904761904762,0.8752547795350757,-0.1433765971415586,2.0,5.0,0.3333333333333333,4.2,3.5714285714285707,3.728571428571428,3.6380952380952385,0.8355099778440266,0.13333333333333333
SLD-00175,UNIT-007,2026-07-21,hard_area,low,10.63,11.12,2,0,9.4,0,186,4,30,1,0,1,423,0,5.522173348293978,5.0,2.0,4.0,4.0,2.0,0.1393815683734149,8.48,9.334666666666667,9.42904761904762,0.9084416511926867,-0.10065148224837125,3.0,4.0,0.6,4.2,3.5714285714285707,3.757142857142857,3.6952380952380954,0.9874208829065784,0.13333333333333333
SLD-00175,UNIT-007,2026-07-22,hard_area,low,9.13,2.91,0,0,24.27,1,187,4,30,2,0,1,424,0,5.522173348293978,5.0,2.0,4.0,4.0,2.0,0.1393815683734149,8.458571428571428,9.341333333333333,9.42904761904762,0.9054993678887484,-0.1029240947426898,3.0,4.0,0.6,4.2,3.5714285714285707,3.757142857142857,3.723809523809524,0.9874208829065784,0.13333333333333333
SLD-00175,UNIT-007,2026-07-23,hard_area,low,9.45,6.57,0,1,37.21,1,188,4,30,3,0,1,425,0,5.867870407678135,5.0,3.0,3.0,4.0,2.0,0.1393815683734149,8.471428571428572,9.292666666666666,9.42904761904762,0.9116251422012238,-0.10156052724609868,3.0,5.0,0.5,3.8,3.5714285714285707,3.8000000000000003,3.7523809523809524,1.215287240500405,0.13333333333333333
SLD-00175,UNIT-007,2026-07-24,hard_area,low,7.02,7.33,1,0,11.18,0,189,4,30,4,0,1,426,1,7.424784695031065,5.0,2.0,4.0,3.0,2.0,0.1393815683734149,8.145714285714286,9.304333333333334,9.42904761904762,0.8754753289557861,-0.1361042371597394,3.0,5.0,0.5,4.0,3.5714285714285707,3.8714285714285714,3.8,1.5950645031567785,0.13333333333333333
SLD-00175,UNIT-007,2026-07-25,hard_area,low,10.41,8.95,0,1,27.58,1,190,4,30,5,0,1,427,0,7.424784695031065,5.0,2.0,4.0,3.0,2.0,0.1393815683734149,8.63,9.431000000000001,9.42904761904762,0.9150673311419786,-0.08474319478814193,4.0,6.0,0.5714285714285714,4.0,3.5714285714285707,3.9142857142857146,3.8476190476190473,1.822930860750605,0.13333333333333333
SLD-00175,UNIT-007,2026-07-26,hard_area,low,8.52,4.77,1,0,7.77,0,191,4,30,6,0,1,428,0,7.424784695031065,5.0,2.0,4.0,3.0,2.0,0.1393815683734149,8.737142857142857,9.341333333333331,9.42904761904762,0.9353207454834633,-0.07338013231654973,3.0,5.0,0.5,4.0,3.5714285714285707,3.9285714285714284,3.8285714285714287,1.8988863132818774,0.13333333333333333
SLD-00175,UNIT-007,2026-07-27,hard_area,low,14.72,5.34,2,0,11.2,0,192,4,30,7,0,1,429,0,7.424784695031065,5.0,2.0,4.0,3.0,2.0,0.1393815683734149,9.982857142857142,9.585666666666667,9.42904761904762,1.0414358739983804,0.0587344073531639,3.0,5.0,0.5,4.0,3.5714285714285707,3.942857142857143,3.8285714285714287,1.9748417658131543,0.13333333333333333
SLD-00175,UNIT-007,2026-07-28,hard_area,low,6.27,9.37,3,0,11.31,0,193,4,30,8,0,1,430,1,6.603205770853412,5.0,3.0,2.0,3.0,3.0,0.1393815683734149,9.36,9.491999999999999,9.42904761904762,0.9860935524652339,-0.0073228624816929115,3.0,5.0,0.5,3.2,3.5714285714285707,3.914285714285714,3.8000000000000007,1.8229308607506025,0.13333333333333333
SLD-00175,UNIT-007,2026-07-29,hard_area,low,9.25,4.26,0,0,22.46,1,194,4,30,9,0,1,431,1,5.693088935376292,5.0,2.0,5.0,4.0,3.0,0.1393815683734149,9.377142857142857,9.452333333333334,9.42904761904762,0.9920452999763223,-0.005504772486238068,3.0,6.0,0.42857142857142855,4.2,3.5714285714285707,3.957142857142857,3.8000000000000007,2.0507972183444267,0.13333333333333333
SLD-00175,UNIT-007,2026-07-30,hard_area,low,9.19,2.29,1,0,10.51,0,195,4,30,10,0,1,432,1,5.7916819481275645,5.0,2.0,4.0,4.0,1.0,0.1393815683734149,9.34,9.319999999999999,9.42904761904762,1.0021459227467813,-0.009443967476390104,3.0,6.0,0.42857142857142855,4.4,3.5714285714285707,4.0,3.857142857142857,2.2786635759382534,0.13333333333333333
SLD-00175,UNIT-007,2026-07-31,hard_area,low,8.09,10.94,0,0,32.35,1,196,4,30,11,0,1,433,0,5.7916819481275645,5.0,2.0,4.0,4.0,1.0,0.1393815683734149,9.492857142857144,9.315333333333335,9.42904761904762,1.0190571612599808,0.006767334983081751,3.0,6.0,0.42857142857142855,4.4,3.5714285714285707,4.042857142857144,3.923809523809524,2.5065299335320823,0.13333333333333333
SLD-00175,UNIT-007,2026-08-01,hard_area,low,8.7,4.79,1,0,9.72,0,197,4,30,12,0,1,434,1,5.610699045159925,4.0,2.0,4.0,4.0,3.0,0.1393815683734149,9.248571428571427,9.334666666666667,9.42904761904762,0.99077682780011,-0.01914044745214902,3.0,6.0,0.42857142857142855,3.8,3.5714285714285707,4.042857142857143,3.9428571428571426,2.5065299335320774,0.13333333333333333
SLD-00175,UNIT-007,2026-08-02,hard_area,low,8.92,9.19,2,1,10.62,0,198,4,30,13,0,1,435,0,5.610699045159925,4.0,2.0,4.0,4.0,3.0,0.1393815683734149,9.305714285714286,9.183333333333334,9.42904761904762,1.0133264194970184,-0.013080147467299604,3.0,5.0,0.5,3.8,3.5714285714285707,4.014285714285714,3.9428571428571426,2.354619028469528,0.13333333333333333
SLD-00175,UNIT-007,2026-08-03,hard_area,low,10.28,0.0,0,0,28.69,1,199,4,30,14,0,1,436,1,5.177630391115856,5.0,3.0,3.0,5.0,2.0,0.1393815683734149,8.67142857142857,9.051666666666668,9.42904761904762,0.9579924770497408,-0.08034947729912638,4.0,6.0,0.5714285714285714,4.0,3.5714285714285707,4.0,3.9523809523809526,2.2786635759382534,0.13333333333333333
SLD-00175,UNIT-007,2026-08-04,hard_area,low,7.77,7.64,1,0,9.01,0,200,4,30,15,0,1,437,0,5.177630391115856,5.0,3.0,3.0,5.0,2.0,0.1393815683734149,8.885714285714286,8.972333333333331,9.42904761904762,0.9903459842160294,-0.057623352355941584,3.0,6.0,0.42857142857142855,4.0,3.5714285714285707,3.9857142857142853,3.9714285714285715,2.202708123406976,0.13333333333333333
SLD-00175,UNIT-007,2026-08-05,hard_area,low,8.5,10.51,0,0,22.39,1,201,4,30,16,0,1,438,1,6.818177695119915,5.0,2.0,4.0,3.0,1.0,0.1393815683734149,8.778571428571428,8.927666666666665,9.42904761904762,0.9832996410302912,-0.06898641482753398,3.0,6.0,0.42857142857142855,4.2,3.5714285714285707,3.985714285714286,4.0,2.202708123406981,0.13333333333333333
SLD-00175,UNIT-007,2026-08-06,hard_area,low,8.52,6.0,0,0,32.61,1,202,4,30,17,0,1,439,1,6.627671523922425,5.0,1.0,5.0,3.0,2.0,0.1393815683734149,8.682857142857143,8.946,9.42904761904762,0.9705854172654979,-0.07913741730215643,3.0,6.0,0.42857142857142855,4.4,3.5714285714285707,4.0285714285714285,4.028571428571429,2.4305744810008028,0.13333333333333333
SLD-00175,UNIT-007,2026-08-07,hard_area,low,9.86,9.19,1,1,4.58,0,203,4,30,18,0,1,440,0,6.627671523922425,5.0,1.0,5.0,3.0,2.0,0.1393815683734149,8.935714285714285,8.950666666666667,9.42904761904762,0.9983294673448107,-0.0523205898691986,3.0,6.0,0.42857142857142855,4.4,3.5714285714285707,4.057142857142857,4.057142857142857,2.582485386063352,0.13333333333333333
SLD-00175,UNIT-007,2026-08-08,hard_area,low,12.14,7.38,2,1,9.78,0,204,4,30,19,0,1,441,0,6.627671523922425,5.0,1.0,5.0,3.0,2.0,0.1393815683734149,9.427142857142856,9.104000000000001,9.42904761904762,1.0354946020587494,-0.00020200999949508732,3.0,5.0,0.5,4.4,3.5714285714285707,4.085714285714286,4.085714285714286,2.7343962911259063,0.13333333333333333
SLD-00175,UNIT-007,2026-08-09,hard_area,low,7.68,10.73,3,0,10.66,0,205,4,30,20,0,1,442,1,5.7653380651636095,4.0,2.0,5.0,4.0,2.0,0.1393815683734149,9.25,9.075999999999999,9.42904761904762,1.0191714411635082,-0.018988939952527657,3.0,5.0,0.5,4.2,3.5714285714285707,4.1,4.085714285714286,2.810351743657176,0.13333333333333333
SLD-00175,UNIT-007,2026-08-10,hard_area,low,8.37,10.58,4,0,11.4,0,206,8,30,0,0,1,443,0,5.7653380651636095,4.0,2.0,5.0,4.0,2.0,0.1393815683734149,8.977142857142857,9.046666666666665,9.42904761904762,0.9923149805242658,-0.04792687238018285,2.0,5.0,0.3333333333333333,4.2,3.5714285714285707,4.114285714285715,4.085714285714285,2.8863071961884557,0.26666666666666666
SLD-00175,UNIT-007,2026-08-11,hard_area,low,12.01,6.33,5,1,9.88,0,207,8,30,1,0,1,444,0,5.7653380651636095,4.0,2.0,5.0,4.0,2.0,0.1393815683734149,9.582857142857142,9.072000000000001,9.42904761904762,1.0563114134542704,0.016312307459219116,3.0,5.0,0.5,4.2,3.5714285714285707,4.185714285714286,4.085714285714285,3.2660844588448295,0.26666666666666666
SLD-00175,UNIT-007,2026-08-12,hard_area,low,13.03,4.09,6,0,10.8,0,208,8,30,2,0,1,445,0,5.7653380651636095,4.0,2.0,5.0,4.0,2.0,0.1393815683734149,10.23,9.166666666666666,9.42904761904762,1.116,0.08494520478763702,4.0,4.0,0.8,4.2,3.5714285714285707,4.185714285714286,4.085714285714285,3.2660844588448295,0.26666666666666666
SLD-00175,UNIT-007,2026-08-13,hard_area,low,10.03,6.97,7,0,12.88,0,209,8,30,3,0,1,446,1,5.826507150616975,5.0,2.0,4.0,3.0,3.0,0.1393815683734149,10.445714285714287,9.240666666666668,9.42904761904762,1.1304070001133706,0.10782283723044299,5.0,4.0,1.0,3.8,3.5714285714285707,4.142857142857143,4.085714285714285,3.038218101251005,0.26666666666666666
SLD-00175,UNIT-007,2026-08-14,hard_area,low,10.52,5.71,8,1,12.83,0,210,8,30,4,0,1,447,1,5.228531016363824,4.0,3.0,3.0,3.0,2.0,0.1393815683734149,10.540000000000001,9.282,9.42904761904762,1.1355311355311357,0.11782233220544426,6.0,3.0,1.5,3.4,3.5714285714285707,4.071428571428571,4.057142857142857,2.6584408385946268,0.26666666666666666
SLD-00175,UNIT-007,2026-08-15,hard_area,low,6.54,7.05,9,0,9.22,0,211,8,30,5,0,1,448,0,5.228531016363824,4.0,3.0,3.0,3.0,2.0,0.1393815683734149,9.739999999999998,9.187999999999999,9.42904761904762,1.0600783630822812,0.0329781324175545,6.0,3.0,1.5,3.4,3.5714285714285707,4.042857142857143,4.0285714285714285,2.5065299335320774,0.26666666666666666
SLD-00175,UNIT-007,2026-08-16,hard_area,low,9.43,9.38,0,0,26.01,1,212,8,30,6,0,1,449,1,6.088066601561063,5.0,3.0,3.0,4.0,2.0,0.1393815683734149,9.989999999999998,9.192333333333332,9.42904761904762,1.0867752112267468,0.05949194485126996,6.0,4.0,1.2,3.8,3.5714285714285707,4.042857142857143,4.019047619047619,2.5065299335320774,0.26666666666666666
SLD-00175,UNIT-007,2026-08-17,hard_area,low,11.03,5.06,0,0,26.28,1,213,8,30,7,0,1,450,1,6.300332969460704,4.0,4.0,2.0,4.0,1.0,0.1393815683734149,10.370000000000001,9.326,9.42904761904762,1.1119450997212095,0.09979293975051774,6.0,4.0,1.2,3.4,3.5714285714285707,4.0,3.9904761904761905,2.2786635759382534,0.26666666666666666
SLD-00175,UNIT-007,2026-08-18,hard_area,low,6.18,9.93,1,0,10.57,0,214,8,30,8,0,1,451,0,6.300332969460704,4.0,4.0,2.0,4.0,1.0,0.1393815683734149,9.537142857142856,9.273,9.42904761904762,1.0284851565990354,0.011464067471339658,6.0,4.0,1.2,3.4,3.5714285714285707,3.9571428571428577,4.0,2.0507972183444316,0.26666666666666666
SLD-00175,UNIT-007,2026-08-19,hard_area,low,11.37,6.98,2,0,11.88,0,215,8,30,9,0,1,452,0,6.300332969460704,4.0,4.0,2.0,4.0,1.0,0.1393815683734149,9.299999999999999,9.452,9.42904761904762,0.983918747355057,-0.013686177465784677,7.0,3.0,1.75,3.4,3.5714285714285707,3.9,3.961904761904762,1.7469754082193278,0.26666666666666666
SLD-00175,UNIT-007,2026-08-20,hard_area,low,7.49,8.26,3,0,11.56,0,216,8,30,10,0,1,453,0,6.300332969460704,4.0,4.0,2.0,4.0,1.0,0.1393815683734149,8.937142857142856,9.347333333333331,9.42904761904762,0.9561168451404527,-0.05216908236957743,7.0,2.0,2.3333333333333335,3.4,3.5714285714285707,3.8285714285714287,3.9142857142857146,1.3671981455629543,0.26666666666666666
SLD-00175,UNIT-007,2026-08-21,hard_area,low,8.57,7.86,4,0,11.0,0,217,8,30,11,0,1,454,1,6.866800683883095,4.0,3.0,3.0,4.0,3.0,0.1393815683734149,8.658571428571427,9.328666666666667,9.42904761904762,0.9281681657155106,-0.08171304479571752,7.0,2.0,2.3333333333333335,3.4,3.5714285714285707,3.757142857142857,3.8666666666666667,0.9874208829065784,0.26666666666666666
SLD-00175,UNIT-007,2026-08-22,hard_area,low,6.61,7.0,5,0,10.41,0,218,8,30,12,0,1,455,1,6.050034640321483,5.0,2.0,4.0,4.0,3.0,0.1393815683734149,8.668571428571427,9.234,9.42904761904762,0.9387666697608217,-0.08065249229836892,6.0,2.0,2.0,4.0,3.5714285714285707,3.728571428571428,3.8761904761904766,0.8355099778440266,0.26666666666666666
SLD-00175,UNIT-007,2026-08-23,hard_area,low,8.13,12.17,6,0,13.55,0,219,8,30,13,0,1,456,0,6.050034640321483,5.0,2.0,4.0,4.0,3.0,0.1393815683734149,8.482857142857144,9.270999999999999,9.42904761904762,0.914988366180255,-0.10034846724912871,6.0,2.0,2.0,4.0,3.5714285714285707,3.7142857142857144,3.885714285714286,0.7595545253127542,0.26666666666666666
SLD-00175,UNIT-007,2026-08-24,hard_area,low,8.21,8.74,7,0,13.98,0,220,8,30,14,0,1,457,0,6.050034640321483,5.0,2.0,4.0,4.0,3.0,0.1393815683734149,8.08,9.197666666666667,9.42904761904762,0.8784836733954264,-0.14307358214231605,6.0,2.0,2.0,4.0,3.5714285714285707,3.6999999999999997,3.885714285714286,0.6835990727814771,0.26666666666666666
SLD-00175,UNIT-007,2026-08-25,hard_area,low,7.73,13.76,0,0,26.6,1,221,8,30,15,0,1,458,1,6.054950215834115,5.0,4.0,2.0,3.0,3.0,0.1393815683734149,8.301428571428572,9.171333333333333,9.42904761904762,0.9051495861846957,-0.11958991970102519,5.0,3.0,1.25,3.0,3.5714285714285707,3.614285714285714,3.8380952380952387,0.2278663575938265,0.26666666666666666
SLD-00175,UNIT-007,2026-08-26,hard_area,low,7.63,11.63,1,1,9.4,0,222,8,30,16,0,1,459,0,6.054950215834115,5.0,4.0,2.0,3.0,3.0,0.1393815683734149,7.767142857142857,8.935,9.42904761904762,0.8692941082420657,-0.17625372455936572,4.0,3.0,1.0,3.0,3.5714285714285707,3.5285714285714285,3.7809523809523813,-0.2278663575938218,0.26666666666666666
SLD-00175,UNIT-007,2026-08-27,hard_area,low,7.41,7.63,2,1,12.15,0,223,8,30,17,0,1,460,1,5.589500975554453,4.0,2.0,3.0,3.0,2.0,0.1393815683734149,7.755714285714286,8.973,9.42904761904762,0.8643390488927098,-0.1774657845563355,3.0,3.0,0.75,3.6,3.5714285714285707,3.514285714285714,3.7428571428571424,-0.30382181012509885,0.26666666666666666
SLD-00175,UNIT-007,2026-08-28,hard_area,low,10.53,8.49,3,0,8.1,0,224,8,30,18,0,1,461,1,5.288839627392589,5.0,3.0,3.0,4.0,3.0,0.1393815683734149,8.035714285714286,9.015666666666668,9.42904761904762,0.8913056108678543,-0.14777031463057413,3.0,3.0,0.75,3.6,3.5714285714285707,3.5285714285714285,3.7047619047619045,-0.2278663575938218,0.26666666666666666
SLD-00175,UNIT-007,2026-08-29,hard_area,low,13.6,6.74,4,0,9.85,0,225,8,30,19,0,1,462,0,5.288839627392589,5.0,3.0,3.0,4.0,3.0,0.1393815683734149,9.034285714285714,9.162666666666667,9.42904761904762,0.9859886911691335,-0.041866572395333625,4.0,3.0,1.0,3.6,3.5714285714285707,3.542857142857143,3.6666666666666665,-0.1519109050625447,0.26666666666666666
SLD-00175,UNIT-007,2026-08-30,hard_area,low,11.39,7.22,5,0,10.35,0,226,8,30,20,0,1,463,0,5.288839627392589,5.0,3.0,3.0,4.0,3.0,0.1393815683734149,9.5,9.272666666666664,9.42904761904762,1.024516500107844,0.007524872481187811,5.0,2.0,1.6666666666666667,3.6,3.5714285714285707,3.528571428571429,3.6380952380952376,-0.22786635759381943,0.26666666666666666
SLD-00175,UNIT-007,2026-08-31,hard_area,low,7.83,10.13,0,0,41.7,1,227,8,30,21,0,1,464,0,5.288839627392589,5.0,3.0,3.0,4.0,3.0,0.1393815683734149,9.445714285714287,9.243666666666666,9.42904761904762,1.0218579516477178,0.0017675874955811193,4.0,2.0,1.3333333333333333,3.6,3.5714285714285707,3.542857142857143,3.60952380952381,-0.1519109050625447,0.26666666666666666
SLD-00175,UNIT-007,2026-09-01,hard_area,low,11.32,7.39,1,1,9.65,0,228,8,30,22,0,1,465,1,4.3598709746932185,5.0,3.0,2.0,3.0,2.0,0.1393815683734149,9.958571428571428,9.323666666666666,9.42904761904762,1.0680960382436913,0.056158779859603,5.0,2.0,1.6666666666666667,3.4,3.5714285714285707,3.5428571428571423,3.5714285714285716,-0.15191090506254942,0.26666666666666666
SLD-00175,UNIT-007,2026-09-02,hard_area,low,8.03,0.86,2,1,9.88,0,229,8,30,23,0,1,466,1,6.696615699392401,5.0,3.0,2.0,4.0,2.0,0.1393815683734149,10.015714285714285,9.248666666666667,9.42904761904762,1.0829360216659285,0.06221907984445223,4.0,2.0,1.3333333333333333,3.6,3.5714285714285707,3.557142857142857,3.542857142857143,-0.07595545253127235,0.26666666666666666
SLD-00176,UNIT-005,2026-06-05,normal,medium,8.61,7.42,1,0,9.53,0,202,0,30,20,1,2,704,0,4.937903295304118,4.0,4.0,2.0,3.0,4.0,0.453822235476795,10.315714285714286,10.301458333333333,10.886666666666667,0.9976294139781839,-0.0057682788221189215,7.0,2.0,2.0,2.6,2.6761904761904765,3.1571428571428575,3.161904761904762,-0.05892592698762538,0.0
SLD-00176,UNIT-005,2026-06-06,normal,medium,9.82,11.87,0,0,24.63,1,203,0,30,21,1,2,705,0,4.937903295304118,4.0,4.0,2.0,3.0,4.0,0.453822235476795,10.315714285714286,10.301458333333333,10.886666666666667,0.9976294139781839,-0.0057682788221189215,7.0,2.0,2.0,2.6,2.6761904761904765,3.1571428571428575,3.161904761904762,-0.05892592698762538,0.0
SLD-00176,UNIT-005,2026-06-07,normal,medium,8.62,11.3,1,1,8.34,0,204,3,30,0,1,2,706,0,4.937903295304118,4.0,4.0,2.0,3.0,4.0,0.453822235476795,9.016666666666666,10.301458333333333,10.886666666666667,0.9976294139781839,-0.1717697489283528,7.0,2.0,2.0,2.6,2.6761904761904765,3.1571428571428575,3.161904761904762,-0.05892592698762538,0.1
SLD-00176,UNIT-005,2026-06-08,normal,medium,12.14,9.64,2,0,8.09,0,205,3,30,1,1,2,707,0,4.937903295304118,4.0,4.0,2.0,3.0,4.0,0.453822235476795,9.7975,10.301458333333333,10.886666666666667,0.9976294139781839,-0.10004592774035523,7.0,2.0,2.0,2.6,2.6761904761904765,3.1571428571428575,3.161904761904762,-0.05892592698762538,0.1
SLD-00176,UNIT-005,2026-06-09,normal,medium,7.6,10.22,3,0,7.32,0,206,3,30,2,1,2,708,1,5.0206608051119135,3.0,3.0,3.0,4.0,3.0,0.453822235476795,9.358,10.301458333333333,10.886666666666667,0.9976294139781839,-0.14041641151255355,1.0,1.0,0.5,3.2,2.6761904761904765,2.72,3.161904761904762,0.13301243435223503,0.1
SLD-00176,UNIT-005,2026-06-10,normal,medium,6.29,13.77,4,1,6.19,0,207,3,30,3,1,2,709,1,5.535119099087706,4.0,4.0,1.0,3.0,3.0,0.453822235476795,8.846666666666666,10.301458333333333,10.886666666666667,0.9976294139781839,-0.18738518064911214,1.0,1.0,0.5,2.6,2.6761904761904765,2.6999999999999997,3.161904761904762,0.07228936649577841,0.1
SLD-00176,UNIT-005,2026-06-11,normal,medium,16.23,2.98,5,1,8.2,0,208,3,30,4,1,2,710,0,5.535119099087706,4.0,4.0,1.0,3.0,3.0,0.453822235476795,9.901428571428571,10.301458333333333,10.886666666666667,0.9976294139781839,-0.09049951885224392,2.0,1.0,1.0,2.6,2.6761904761904765,2.685714285714286,2.685714285714286,0.028915746598311903,0.1
SLD-00176,UNIT-005,2026-06-12,normal,medium,10.23,12.22,0,1,34.55,1,209,3,30,5,1,2,711,1,5.263843488776588,3.0,3.0,3.0,3.0,3.0,0.453822235476795,10.132857142857144,10.301458333333333,10.886666666666667,0.9976294139781839,-0.06924153617356299,3.0,2.0,1.0,3.0,2.6761904761904765,2.725,2.725,0.1481932013163485,0.1
